F1,F2,F3,F4,F5
13.5,0,0,0,24
9.6,0,0,0,24
21.3,0,0,0,14
10.5,0,0,0,20
19.5,0,0,0,22
-7.4,0,0,0,22
19.2,0,0,0,22
21.9,0,0,0,28
25,0,0,0,22
14,0,0,0,30
19.5,0,0,0,16
19.1,0,0,0,18
19.8,0,0,0,10
14.9,0,0,0,18
20,0,0,0,10
14.3,0,0,0,14
15.6,0,0,0,14
22.1,0,0,0,24
19.1,0,0,0,10
20.2,0,0,0,26
19.5,0,0,0,22
14,0,0,0,12
9.2,0,0,0,12
15.9,0,0,0,22
14.1,0,0,0,12
14.9,0,0,0,30
21.6,0,0,0,20
17.6,0,0,0,24
13.5,0,0,0,26
12.5,0,0,0,12
20.6,0,0,0,26
15.4,0,0,0,24
2.4,0,0,0,30
23.3,0,0,0,24
14.4,0,0,0,18
18.5,0,0,0,18
14.4,0,0,0,20
23.6,0,0,0,25
23.8,0,0,0,13
13.6,0,0,0,20
2,0,0,0,26
23.2,0,0,0,30
9.1,0,0,0,14
13.6,0,0,0,29
19.9,0,0,0,26
19.5,0,0,0,22
7.4,0,0,0,30
7.8,0,0,0,28
23.4,0,0.1,0,8
21,0,0.1,0,16
21.3,0,0.1,0,22
24.9,0,0.1,0,6
24,0,0.1,0,11
22,0,0.1,0,22
21.9,0,0.1,0,8
-3,0,0.1,0,18
8.1,0,0.1,0,6
2,0,0.1,0,21
19.8,0,0.1,0,18
0.6,0,0.1,0,27
23.1,0,0.1,0,30
14.1,0,0.1,0,22
13.4,0,0.1,0,20
4.9,0,0.1,0,18
-7.3,0,0.1,0,24
-6.2,0,0.1,0,24
19.6,0,0.1,0,24
23.4,0,0.1,0,26
21,0,0.1,0,26
24.6,0,0.1,0,18
-7.3,0,0.1,0,28
20.3,0,0.1,0,20
17.6,0,0.1,0,24
19.8,0,0.1,0,18
24.1,0,0.1,0,30
19.5,0,0.1,0,20
16.1,0,0.1,0,28
19.8,0,0.1,0,8
19.5,0,0.1,0,22
19.8,0,0.1,0,16
19.1,0,0.1,0,28
2.1,0,0.1,0,10
19.8,0,0.1,0,20
2.1,0,0.1,0,30
10.3,0,0.1,0,28
13.2,0,0.1,0,16
21.1,0,0.1,0,28
19.3,0,0.1,0,30
12.3,0,0.1,0,12
19.8,0,0.1,0,26
24.4,0,0.1,0,26
15.5,0,0.1,0,30
20.3,0,0.1,0,22
14.8,0,0.1,0,26
20.6,0,0.1,0,24
20.6,0,0.1,0,22
13.4,0,0.1,0,24
17.4,0,0.1,0,26
20.9,0,0.1,0,20
20.8,0,0.1,0,22
14.5,0,0.1,0,30
15.8,0,0.1,0,28
14.5,0,0.1,0,30
26.4,0,0.1,0,26
23.1,0,0.1,0,30
24.3,0,0.1,0,14
18.7,0,0.1,0,22
12.4,0,0.1,0,23
8.2,0,0.1,0,22
16.4,0,0.2,0,28
21,0,0.2,0,24
23.7,0,0.2,0,26
21.4,0,0.2,0,12
22.8,0,0.2,0,26
17.6,0,0.2,0,10
25.6,0,0.2,0,18
25.8,0,0.2,0,16
11.9,0,0.2,0,12
13.2,0,0.2,0,24
21.5,0,0.2,0,22
-6.6,0,0.2,0,22
1.5,0,0.2,0,18
16.4,0,0.2,0,26
0.7,0,0.2,0,19
19,0,0.2,0,18
11.1,0,0.2,0,10
6.2,0,0.2,0,6
14,0,0.2,0,28
23.6,0,0.2,0,22
21.6,0,0.2,0,14
23,0,0.2,0,18
20.4,0,0.2,0,28
23.3,0,0.2,0,18
7.4,0,0.2,0,8
21.3,0,0.2,0,18
0.4,0,0.2,0,14
6.2,0,0.2,0,6
23,0,0.2,0,6
17.9,0,0.2,0,14
20.1,0,0.2,0,30
19.7,0,0.2,0,28
16.4,0,0.2,0,24
20.9,0,0.2,0,16
23,0,0.2,0,6
14.5,0,0.2,0,26
19.7,0,0.2,0,28
0.4,0,0.2,0,30
23.6,0,0.2,0,20
21.3,0,0.2,0,28
23,0,0.2,0,6
-1.4,0,0.2,0,30
0.1,0,0.2,0,14
17.7,0,0.2,0,16
-1.2,0,0.2,0,22
16.5,0,0.2,0,28
18.5,0,0.2,0,24
-0.3,0,0.2,0,20
0.4,0,0.2,0,24
18.1,0,0.2,0,14
18.1,0,0.2,0,20
24.7,0,0.2,0,22
17.3,0,0.2,0,22
23,0,0.2,0,22
21,0,0.2,0,12
20.9,0,0.2,0,24
20.2,0,0.2,0,20
14.5,0,0.2,0,30
19.9,0,0.2,0,26
16.4,0,0.2,0,20
17,0,0.2,0,26
15,0,0.2,0,26
18.5,0,0.2,0,28
15.4,0,0.2,0,28
17,0,0.2,0,24
23.3,0,0.2,0,24
17.8,0,0.2,0,26
24.3,0,0.2,0,28
17.8,0,0.2,0,24
14.9,0,0.2,0,30
0.5,0,0.2,0,30
17.9,0,0.2,0,16
20.4,0,0.2,0,18
16.4,0,0.2,0,18
21,0,0.2,0,22
10.3,0,0.2,0,24
21.5,0,0.2,0,30
16.9,0,0.2,0,30
17.7,0,0.2,0,18
14.5,0,0.2,0,22
16.7,0,0.2,0,28
22.9,0,0.2,0,30
22,0,0.2,0,20
11.7,0,0.2,0,24
12.7,0,0.2,0,28
12.7,0,0.2,0,30
22.2,0,0.2,0,22
18.5,0,0.2,0,30
19.2,0,0.2,0,24
22.7,0,0.3,0,18
22.4,0,0.3,0,22
24.2,0,0.3,0,24
16.3,0,0.3,0,15
-0.9,0,0.3,0,28
1.8,0,0.3,0,20
22.6,0,0.3,0,28
21.9,0,0.3,0,18
14.3,0,0.3,0,20
21,0,0.3,0,18
17.9,0,0.3,0,20
16.7,0,0.3,0,28
22.6,0,0.3,0,26
22.5,0,0.3,0,16
25.3,0,0.3,0,16
21.3,0,0.3,0,10
20,0,0.3,0,14
16.4,0,0.3,0,30
22.9,0,0.3,0,30
21.6,0,0.3,0,22
17.5,0,0.3,0,16
22.6,0,0.3,0,30
19.2,0,0.3,0,28
17.5,0,0.3,0,10
-2.4,0,0.3,0,26
18.3,0,0.3,0,24
8.9,0,0.3,0,24
13,0,0.3,0,30
24.1,0,0.3,0,18
20.1,0,0.3,0,28
14.2,0,0.3,0,20
22.4,0,0.3,0,28
18.3,0,0.3,0,16
24.1,0,0.3,0,12
21.8,0,0.3,0,28
14.5,0,0.3,0,22
18.3,0,0.3,0,20
13,0,0.3,0,28
10,0,0.3,0,30
14.2,0,0.3,0,24
19.6,0,0.3,0,10
15,0,0.3,0,9
9.7,0,0.3,0,26
10.6,0,0.3,0,20
8.1,0,0.3,0,26
17.2,0,0.3,0,12
26.3,0,0.3,0,27
24.7,0,0.3,0,30
14.3,0,0.3,0,12
23.8,0,0.3,0,26
25,0,0.3,0,26
19.6,0,0.3,0,28
19.2,0,0.3,0,16
13.6,0,0.3,0,20
19.2,0,0.3,0,24
13,0,0.3,0,18
13,0,0.3,0,30
17.4,0,0.3,0,28
25.3,0,0.3,0,21
26.3,0,0.3,0,28
18.3,0,0.3,0,18
21.2,0,0.3,0,26
15.9,0,0.3,0,30
22.6,0,0.3,0,22
13.8,0,0.3,0,20
24.2,0,0.3,0,24
16.9,0,0.3,0,18
8.5,0,0.3,0,27
24.7,0,0.3,0,24
26.1,0,0.3,0,22
17.8,0,0.3,0,24
21.6,0,0.3,0,20
7.5,0,0.4,0,24
3,0,0.4,0,10
6.8,0,0.4,0,24
22.7,0,0.4,0,6
-3.4,0,0.4,0,19
11.1,0,0.4,0,28
1,0,0.4,0,20
21.4,0,0.4,0,10
15,0,0.4,0,14
1.6,0,0.4,0,24
0.2,0,0.4,0,24
11.8,0,0.4,0,28
10.3,0,0.4,0,9
22,0,0.4,0,20
21.1,0,0.4,0,22
21,0,0.4,0,24
22.4,0,0.4,0,22
22,0,0.4,0,24
12.8,0,0.4,0,20
15.6,0,0.4,0,24
17.8,0,0.4,0,24
24.6,0,0.4,0,20
17.4,0,0.4,0,4
23,0,0.4,0,12
12.6,0,0.4,0,24
0.7,0,0.4,0,15
24.6,0,0.4,0,16
19.1,0,0.4,0,26
16.3,0,0.4,0,26
17.7,0,0.4,0,24
-3.4,0,0.4,0,19
8.5,0,0.4,0,24
14.6,0,0.4,0,14
16.6,0,0.4,0,16
14.9,0,0.4,0,22
9.1,0,0.4,0,14
17.4,0,0.4,0,6
17.6,0,0.4,0,16
16.3,0,0.4,0,28
22.9,0,0.4,0,16
21.7,0,0.4,0,18
23.7,0,0.4,0,10
21.1,0,0.4,0,22
20.7,0,0.4,0,30
11.8,0,0.4,0,14
17.7,0,0.4,0,18
18.3,0,0.4,0,20
17.9,0,0.4,0,12
17.6,0,0.4,0,22
16.6,0,0.4,0,26
-0.7,0,0.4,0,28
14.6,0,0.4,0,18
17.9,0,0.4,0,16
14.5,0,0.4,0,30
18.7,0,0.4,0,30
12.8,0,0.4,0,12
23,0,0.4,0,20
24,0,0.4,0,30
22.2,0,0.4,0,26
16.3,0,0.4,0,20
20.2,0,0.4,0,10
18.5,0,0.4,0,26
18.8,0,0.4,0,24
17.4,0,0.4,0,28
18.3,0,0.4,0,26
22.4,0,0.4,0,22
12.6,0,0.4,0,10
17.2,0,0.4,0,30
22.9,0,0.4,0,30
15,0,0.4,0,16
14.6,0,0.4,0,22
21.8,0,0.4,0,20
18.4,0,0.4,0,20
20.2,0,0.4,0,22
22.2,0,0.4,0,30
21,0,0.4,0,24
22.3,0,0.4,0,30
20.8,0,0.4,0,28
20.5,0,0.4,0,30
13.8,0,0.4,0,26
18.3,0,0.4,0,28
21,0,0.4,0,28
20.9,0,0.4,0,28
21.8,0,0.4,0,24
22,0,0.4,0,30
23.6,0,0.4,0,28
20.7,0,0.4,0,28
20.5,0,0.4,0,20
21.1,0,0.4,0,30
23.6,0,0.4,0,20
8.6,360,0.5,0,18
24.2,339,0.5,0,26
12.7,323,0.5,0,24
22.4,348,0.5,0,22
8.6,360,0.5,0,28
-2.5,312,0.5,0,23
16.6,335,0.5,0,16
6.8,360,0.5,0,14
17.9,314,0.5,0,22
22.4,348,0.5,0,14
19.4,8,0.5,0,8
16.6,335,0.5,0,24
24.5,77,0.5,0,23
20.6,360,0.6,0,13
22.6,360,0.6,0,14
24.9,115,0.6,0,24
11,75,0.6,0,28
18.1,241,0.6,0,26
22.6,360,0.6,0,22
7.3,161,0.6,0,6
14.1,2,0.6,0,18
14.1,2,0.6,0,14
26.9,268,0.6,0,26
23.1,4,0.6,0,22
22.9,348,0.6,0,12
22.9,341,0.6,0,27
14.5,317,0.7,0,24
1.8,123,0.7,0,22
16.6,25,0.7,0,30
-5.3,328,0.7,0,26
13.4,324,0.7,0,18
23.9,99,0.7,0,27
16.5,240,0.7,0,22
23.8,175,0.7,0,28
18,315,0.7,0,10
20.9,162,0.7,0,21
18.4,1,0.7,0,17
19.8,342,0.7,0,7
21.9,360,0.7,0,21
-0.4,127,0.7,0,14
28.5,0,0.7,0,22
22,277,0.7,0,20
21.9,360,0.7,0,27
18.8,126,0.7,0,26
19.7,341,0.7,0,29
20.9,162,0.7,0,27
16.8,340,0.7,0,13
24.9,117,0.7,0,26
15.6,360,0.7,0,26
26.6,303,0.7,0,17
17,86,0.8,0,16
20.1,360,0.8,0,14
11.3,164,0.8,0,4
13.2,360,0.8,0,2
-4.6,360,0.8,0,14
13.4,316,0.8,0,12
24.6,322,0.8,0,30
17,86,0.8,0,26
-9.4,291,0.8,0,18
12,48,0.8,0,22
-9.4,291,0.8,0,30
26.3,116,0.8,0,21
20,200,0.8,0,16
1,360,0.8,0,18
24,147,0.8,0,12
15.9,360,0.8,0,12
26.8,317,0.8,0,23
9.2,360,0.8,0,18
19.4,360,0.8,0,30
20.5,331,0.8,0,30
26.3,116,0.8,0,21
19.9,181,0.8,0,20
26.6,360,0.9,0,18
4,360,0.9,0,21
25.4,360,0.9,0,23
0.6,360,0.9,0,20
9.5,292,0.9,0,22
26.6,360,0.9,0,17
10.5,330,0.9,0,28
-0.5,360,0.9,0,18
25.4,360,0.9,0,25
8.9,325,0.9,0,2
7,139,0.9,0,15
24.5,151,0.9,0,30
0.6,360,0.9,0,20
11.2,323,0.9,0,28
11.1,325,0.9,0,14
26.5,360,1.8,0,48
3.4,17,1.8,0,44
7.8,360,1.8,0,56
-7.7,258,1.8,0,56
2.9,228,1.8,0,32
14.6,343,1.8,0,38
8.8,291,1.8,0,34
20.7,103,1.8,0,50
13.3,170,1.8,0,68
22.5,310,1.8,0,52
26.1,40,1.8,0,36
10.3,210,1.8,0,79
18.9,360,1.8,0,55
13.3,170,1.8,0,62
23.9,68,1.9,0,32
22.9,255,1.9,0,46
25.6,268,1.9,0,42
-4.2,283,1.9,0,36
0.9,43,1.9,0,32
-1.7,48,1.9,0,50
29.9,245,1.9,0,46
1.4,249,1.9,0,78
6.1,11,1.9,0,46
-1.5,33,1.9,0,44
3.4,224,1.9,0,38
15.2,91,1.9,0,70
24.3,238,1.9,0,40
16.7,228,1.9,0,42
20.7,51,1.9,0,32
9.4,214,1.9,0,34
13.7,235,1.9,0,48
14.9,182,1.9,0,46
13.7,235,1.9,0,64
21.1,246,1.9,0,40
16.5,258,1.9,0,40
14.9,182,1.9,0,44
14.8,198,1.9,0,62
27.4,114,1.9,0,42
-11.7,19,2,0,35
11.6,44,2,0,42
-1.6,79,2,0,50
0.8,50,2,0,50
9.7,163,2,0,34
5.7,221,2,0,48
17.1,245,2,0,38
15.3,48,2,0,40
12.9,162,2,0,44
-9,17,2.1,0,35
2,76,2.1,0,38
2.7,12,2.1,0,50
-2.7,284,2.1,0,47
2.7,12,2.1,0,40
-0.7,282,2.1,0,33
9.4,240,2.1,0,34
18.1,114,2.1,0,32
10.6,328,2.1,0,32
-6.9,360,2.1,0,52
23.3,35,2.1,0,74
22.4,25,2.1,0,38
9.4,240,2.1,0,32
13.3,205,2.1,0,44
12.4,250,2.1,0,68
0.6,239,2.1,0,60
17.4,70,2.1,0,40
10.9,265,2.1,0,58
8.4,201,2.1,0,33
6.8,234,2.1,0,47
21.9,203,2.1,0,38
11.8,143,2.1,0,48
20.4,251,2.1,0,68
12.5,251,2.1,0,50
27.3,43,2.2,0,40
-7.8,6,2.2,0,35
-12,22,2.2,0,32
-3.5,360,2.2,0,32
-11.8,330,2.2,0,34
18.6,50,2.2,0,32
-1.3,307,2.2,0,60
19.3,272,2.2,0,44
19.2,11,2.2,0,32
27.3,43,2.2,0,32
22.9,239,2.2,0,36
21.6,192,2.2,0,32
-2.4,360,2.2,0,32
2,246,2.2,0,40
2.6,220,2.2,0,48
21.8,68,2.2,0,50
19,77,2.2,0,36
9.8,55,2.2,0,32
21.5,266,2.2,0,74
17.8,241,2.2,0,78
11.4,52,2.2,0,34
21.8,68,2.2,0,76
21.5,266,2.2,0,42
18.8,224,2.2,0,46
11.4,52,2.2,0,38
6,240,2.2,0,52
2.7,170,2.2,0,74
25.1,207,2.2,0,63
18.5,194,2.2,0,40
-14.1,14,2.3,0,34
-15.6,16,2.3,0,40
-0.2,18,2.3,0,44
25.2,227,2.3,0,40
0.1,317,2.3,0,36
2,360,2.3,0,46
13,201,2.3,0,66
0.1,317,2.3,0,32
8.5,232,2.3,0,34
9.6,214,2.3,0,54
2.7,27,2.3,0,59
18.7,55,2.3,0,42
13.1,207,2.3,0,48
13.1,247,2.3,0,78
4.6,184,2.3,0,54
18.7,242,2.3,0,41
27.3,254,2.3,0,56
23.8,246,2.3,0,52
13,201,2.3,0,62
18.7,55,2.3,0,40
18.7,242,2.3,0,38
17.8,216,2.3,0,33
5.4,162,2.4,0,32
10.8,38,2.4,0,42
-4,22,2.4,0,38
10.8,38,2.4,0,38
6,302,2.4,0,40
14.1,264,2.4,0,32
-3.3,360,2.4,0,36
14.9,211,2.4,0,53
20.9,217,2.4,0,44
18.2,360,2.4,0,52
14.2,17,2.4,0,60
10.6,249,2.4,0,62
10.1,253,2.4,0,46
21.5,218,2.4,0,42
27.2,217,2.5,0,50
-0.9,8,2.5,0,38
-3.8,277,2.5,0,58
19.5,22,2.5,0,50
-3.8,277,2.5,0,56
-1.3,296,2.5,0,56
13.3,50,2.5,0,50
27.6,260,2.5,0,32
8.5,55,2.5,0,46
28.8,303,2.5,0,48
3.6,54,2.6,0,42
-7.4,360,2.6,0,44
-9.4,268,2.6,0,42
0,16,2.6,0,38
6.2,240,2.6,0,32
5.4,21,2.6,0,43
1,228,2.6,0,60
25.1,328,2.6,0,44
14.6,233,2.6,0,44
4.5,222,2.6,0,76
-2.7,336,2.7,0,38
12.7,57,2.7,0,54
21.4,67,2.7,0,38
21.4,67,2.7,0,44
18.8,248,2.7,0,42
6.6,53,2.7,0,52
10.8,215,2.7,0,64
12.7,57,2.7,0,34
11.4,234,2.7,0,35
-9.1,19,2.8,0,35
15.8,61,2.8,0,64
-4.9,36,2.8,0,40
13.5,281,2.8,0,36
7,31,2.8,0,48
23.8,214,2.8,0,44
13.5,281,2.8,0,56
20.8,263,2.8,0,34
2.5,249,2.8,0,36
27.5,273,2.8,0,32
27.8,264,2.8,0,38
20.7,197,2.8,0,38
-1,25,2.9,0,40
26,58,2.9,0,38
10.6,76,2.9,0,57
24.5,230,2.9,0,38
23.1,251,2.9,0,40
10,45,2.9,0,34
22.9,218,2.9,0,32
16.6,47,2.9,0,32
20.6,195,2.9,0,44
18.3,198,2.9,0,39
25.1,236,2.9,0,41
1.6,64,3,0,32
10.3,55,3,0,38
10.3,55,3,0,32
9.6,205,3,0,34
-1.3,11,3,0,40
13.4,214,3,0,43
17.8,250,3,0,44
1.5,360,3.1,0,34
1.5,360,3.1,0,42
19.8,56,3.1,0,50
-5,52,3.1,0,36
21.5,191,3.1,0,32
17.9,55,3.1,0,40
21.4,203,3.1,0,66
21.4,203,3.1,0,44
13.7,251,3.1,0,54
21.6,195,3.1,0,32
-4.2,360,3.2,0,42
1.1,184,3.2,0,48
9.8,330,3.2,0,38
9.7,191,3.2,0,34
21,243,3.2,0,36
13,3,3.2,0,40
21,243,3.2,0,32
18.5,303,3.3,0,36
-2.7,304,3.3,0,54
17.2,225,3.3,0,37
14.2,5,3.3,0,38
-2.5,35,3.4,0,32
-4.5,326,3.4,0,50
23.7,214,3.4,0,42
1.4,182,3.4,0,56
26.9,238,3.5,0,34
-5.7,28,3.5,0,74
6.7,199,3.5,0,32
7.9,200,3.5,0,78
-7,334,3.6,0,44
13.7,259,3.6,0,44
26,225,3.6,0,48
9.8,184,3.6,0,64
14.8,226,3.6,0,50
22.3,183,3.6,0,38
-9,22,3.7,0,40
22.8,190,3.7,0,34
13.5,321,3.7,0,48
5.5,360,3.7,0,56
20.1,154,3.7,0,41
7.4,213,3.8,0,34
7.4,213,3.8,0,38
22,252,3.8,0,44
25.6,218,3.8,0,56
19.8,213,3.8,0,40
22.2,194,3.8,0,68
11.9,147,3.8,0,54
20.9,209,3.9,0,42
28.5,54,4,0,36
9.7,196,4,0,43
2.3,196,4,0,32
23.4,54,4,0,42
14.7,316,4,0,46
16.4,191,4,0,45
28.5,54,4,0,44
-0.7,337,4.1,0,32
-3.1,60,4.1,0,44
-1.7,343,4.1,0,38
10.6,257,4.1,0,44
10.6,257,4.1,0,60
18.2,63,4.1,0,36
20,55,4.1,0,41
4,291,4.2,0,38
14.5,57,4.2,0,50
18.9,228,4.3,0,44
-3.1,5,4.3,0,60
14.4,219,4.3,0,78
14.6,190,4.3,0,44
-3.1,5,4.3,0,34
-8.2,328,4.3,0,32
5.6,13,4.3,0,42
15.1,223,4.3,0,42
21.8,324,4.3,0,58
-12.4,28,4.4,0,38
10.3,52,4.5,0,31
10.3,52,4.5,0,36
2.8,332,4.6,0,50
10.3,51,4.6,0,43
2.8,332,4.6,0,40
2.9,360,4.6,0,48
4.3,330,4.6,0,50
16.8,215,4.6,0,52
10.6,290,4.6,0,32
15.1,224,4.7,0,64
15.8,197,4.7,0,40
5.1,184,4.8,0,34
19.1,287,4.8,0,54
16.2,184,4.8,0,52
21.4,319,4.9,0,59
13.6,193,4.9,0,51
13.6,193,4.9,0,56
21.6,196,5,0,32
11.3,210,5,0,52
5.7,325,5,0,48
12.9,214,5,0,40
15.6,215,5,0,41
10.1,318,5,0,74
15.1,197,5,0,34
9.6,226,5.1,0,44
-1.5,313,5.1,0,40
9.6,226,5.1,0,52
13.7,199,5.1,0,40
4.1,360,5.2,0,54
3.2,194,5.3,0,42
3.2,194,5.3,0,50
5.3,180,5.4,0,68
18.4,185,5.8,0,40
18.4,185,5.8,0,54
4.9,190,5.8,0,56
16.6,193,6,0,38
17.2,217,6.1,0,32
14,101,6.1,0,32
4.8,199,6.2,0,34
4.8,199,6.2,0,42
-2.7,9,6.4,0,34
1.7,287,6.4,0,52
23.1,193,6.9,0,32
19.7,223,7.6,0,32
16.1,196,7.7,0,58
4.7,194,8.1,0,42
12.8,239,8.9,0,68
19,0,0.3,1,32
23.7,105,1.3,1,34
8.1,39,2.1,1,34
4.5,193,5.9,1,56
7.5,0,0.1,2,42
2.8,134,0.8,3,41
19.3,52,4.5,3,32
15.2,195,11.4,4,56
0.8,0,0,0,50
0.2,0,0,0,36
0,0,0,0,46
-9,0,0,0,34
-9.9,0,0,0,36
27,0,0,0,34
-4.2,0,0,0,32
-9.3,0,0,0,32
7.4,0,0,0,56
2.8,0,0,0,33
-6.9,0,0,0,36
-4.3,0,0,0,40
7,0,0,0,46
-9.2,0,0,0,38
-2.9,0,0,0,47
-3.4,0,0,0,48
-6.9,0,0,0,34
6.6,0,0,0,40
2.5,0,0,0,48
16.3,0,0,0,60
-6.2,0,0,0,54
1.7,0,0,0,54
-9.1,0,0,0,36
25.5,0,0,0,32
1.7,0,0,0,43
3.1,0,0,0,43
-2.5,0,0,0,42
3.6,0,0,0,32
3.2,0,0,0,80
-8.7,0,0,0,66
22.4,0,0,0,48
-2.4,0,0,0,46
-0.9,0,0,0,36
-8.2,0,0,0,38
27,0,0,0,46
6.8,0,0,0,37
-9.6,0,0,0,36
1.2,0,0,0,36
-9.7,0,0,0,36
-9.9,0,0,0,36
-9.5,0,0,0,34
-6.1,0,0,0,34
16.2,0,0,0,51
5.8,0,0,0,42
-10.2,0,0,0,48
25.4,0,0,0,38
-7.2,0,0,0,36
5.5,0,0,0,39
-5,0,0,0,38
-5.9,0,0,0,33
-6.4,0,0,0,44
-6.3,0,0,0,52
9.5,0,0,0,38
8.9,0,0,0,40
19.5,0,0,0,48
8.2,0,0,0,50
10.9,0,0,0,52
-10.1,0,0,0,38
5.9,0,0,0,36
-5.5,0,0,0,32
16.9,0,0,0,40
19.7,0,0,0,52
19.6,0,0,0,58
2.7,0,0,0,48
1.1,0,0,0,58
-3,0,0,0,48
-8.7,0,0,0,40
-6.7,0,0,0,42
18.5,0,0,0,50
15.4,0,0,0,78
10.5,0,0,0,50
1.1,0,0,0,38
2,0,0,0,36
26.4,0,0,0,32
20.4,0,0,0,34
20.5,0,0,0,40
21.8,0,0,0,44
-8.3,0,0,0,36
-8,0,0,0,32
25.8,0,0,0,36
-5.9,0,0,0,32
-2.6,0,0,0,42
18.1,0,0,0,34
8.3,0,0,0,50
-10,0,0,0,42
3.3,0,0,0,34
4.5,0,0,0,42
-3.1,0,0,0,46
2.1,0,0,0,78
18.4,0,0,0,36
23.8,0,0,0,44
19.6,0,0,0,74
-0.6,0,0,0,46
17,0,0,0,46
-7.7,0,0,0,52
19.2,0,0,0,46
15.1,0,0,0,46
17,0,0,0,48
1.2,0,0,0,36
10.7,0,0,0,78
7.5,0,0,0,36
17.2,0,0,0,46
8.6,0,0,0,36
7.9,0,0,0,62
18.3,0,0,0,38
1.4,0,0,0,42
9.1,0,0,0,54
-5.6,0,0,0,48
16.9,0,0,0,34
17.2,0,0,0,48
-5.2,0,0,0,38
6.3,0,0,0,51
-4.8,0,0,0,38
-4.4,0,0,0,40
16.7,0,0,0,36
16.6,0,0,0,54
-3.7,0,0,0,62
-6.8,0,0,0,62
13,0,0,0,44
11.2,0,0,0,62
14.1,0,0,0,34
13.8,0,0,0,66
-1.1,0,0,0,68
17.9,0,0,0,32
3.2,0,0,0,36
2.4,0,0,0,36
15.6,0,0,0,72
8.5,0,0,0,57
-7.9,0,0,0,54
18.7,0,0,0,44
3.8,0,0,0,65
1.7,0,0,0,34
-9.9,0,0,0,46
-6.4,0,0,0,52
18.7,0,0,0,52
6.2,0,0,0,34
5.3,0,0,0,41
-8.2,0,0,0,38
-2.6,0,0,0,31
11.2,0,0,0,38
7.4,0,0,0,58
4.2,0,0,0,56
4.4,0,0,0,38
-1.2,0,0,0,40
13.8,0,0,0,48
10.5,0,0,0,60
5.8,0,0,0,38
3.1,0,0,0,78
18.5,0,0,0,34
-1.8,0,0,0,48
18.2,0,0,0,44
6.7,0,0,0,48
25.9,0,0,0,72
21.9,0,0,0,58
9.6,0,0,0,56
17.1,0,0,0,36
18.5,0,0,0,46
13,0,0,0,46
10.8,0,0,0,56
7.9,0,0,0,62
19.2,0,0,0,50
14.9,0,0,0,36
-3.1,0,0,0,40
3.4,0,0,0,44
-2.4,0,0,0,35
20.9,223,3.1,0,30
24.8,228,3.1,0,24
18.7,58,3.1,0,19
26.4,234,3.2,0,30
3.4,194,3.2,0,20
-10.6,49,3.3,0,30
8.6,68,3.3,0,18
5.5,202,3.3,0,22
17.9,51,3.4,0,16
17.9,51,3.4,0,30
21.7,63,3.4,0,26
11.8,51,3.5,0,22
8.5,45,3.5,0,12
19.8,59,3.5,0,24
1.5,317,3.5,0,30
-12.3,360,3.5,0,26
-5.9,360,3.5,0,26
8.2,47,3.6,0,4
0.7,269,3.6,0,12
25.3,42,3.6,0,12
3.7,2,3.6,0,24
-7.6,52,3.7,0,30
10,55,3.7,0,28
22,252,3.8,0,26
11.7,50,3.9,0,24
-1.9,310,3.9,0,24
-8.1,35,4,0,26
2.3,196,4,0,28
4.6,250,4,0,17
10.7,48,4,0,16
18.8,237,4,0,26
21.2,253,4,0,28
24.2,60,4.1,0,18
18.9,60,4.1,0,16
18.9,60,4.1,0,30
24.2,60,4.1,0,28
17.5,58,4.2,0,18
17.5,58,4.2,0,26
-8.2,328,4.3,0,26
12.1,47,4.6,0,20
5.5,213,4.6,0,30
12.4,54,4.7,0,24
5.8,247,4.7,0,14
6.6,246,4.7,0,16
-1.7,280,6.9,0,26
11.5,226,7.4,0,22
14.3,210,9.5,0,27
-0.9,0,0,1,14
13.4,0,0.2,1,10
16.1,0,0.3,1,28
14.7,105,0.7,1,12
14.7,105,0.7,1,22
14.9,87,1.1,1,18
14.9,87,1.1,1,16
7.5,70,1.1,1,29
24.4,237,2.6,1,20
1.9,65,3.2,1,10
6.6,57,8.7,2,22
8.9,77,3.6,3,10
8.9,77,3.6,3,28
21.9,105,1.7,4,26
21.6,229,1.8,6,20
21.6,229,1.8,6,14
16.7,40,2.2,6,22
7.2,0,0,0,24
21.6,0,0,0,30
-9.8,0,0,0,26
4.2,0,0,0,28
20.9,0,0,0,28
25.2,0,0,0,16
-0.9,0,0,0,24
0.1,0,0,0,28
21.1,0,0,0,24
21.3,0,0,0,18
-12.4,0,0,0,28
23,0,0,0,24
23.1,0,0,0,20
9.5,0,0,0,28
23,0,0,0,16
16.9,0,0,0,30
14.1,0,0,0,22
0.6,0,0,0,24
21.1,0,0,0,20
21,0,0,0,24
21.3,0,0,0,25
26.1,0,0,0,26
22.2,0,0,0,26
1.9,0,0,0,26
-3.8,0,0,0,26
-0.4,0,0,0,28
-0.7,0,0,0,30
-2.3,0,0,0,30
22.5,0,0,0,28
19.4,0,0,0,26
21,0,0,0,26
22.3,0,0,0,20
21.6,0,0,0,18
21.1,0,0,0,24
25.9,0,0,0,28
21.3,0,0,0,14
19.4,0,0,0,20
17.6,0,0,0,20
-9.2,0,0,0,30
22.4,0,0,0,14
22.4,0,0,0,26
22.1,0,0,0,24
22.1,0,0,0,24
21.3,0,0,0,30
19.9,0,0,0,24
21.3,0,0,0,18
